srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
12547,2013-01-19 21:30:13,14,100,,,100,88899,3,4.5,0,4.49,0.0498,5.33,31,130.08,0,6792,1,49,1,3,1,1,,2089.18,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
569509,2012-11-26 17:05:19,24,129,,,41,2570,3,0.0,0,6.18,,0.0,7,83.36,0,17549,2,4,2,0,1,1,,1091.09,0,,,,,,,,,,,,,,-1.0,,,,,,,,,,,0,,0
326943,2013-06-10 14:42:29,26,39,,,98,37027,3,2.0,0,3.74,0.2335,0.0,31,34.19,1,25704,3,9,2,1,1,0,,,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
273598,2013-03-20 20:24:17,32,220,,,219,90920,3,3.5,1,4.34,0.202,5.21,12,128.7,1,13870,1,50,2,0,1,1,,7669.03,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
639765,2013-03-14 22:42:17,15,55,,,55,61206,3,4.5,1,5.61,0.3038,4.24,28,52.79,0,14508,2,15,2,0,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
134793,2013-01-14 10:54:22,5,219,,,219,4940,3,4.5,1,3.04,0.0517,4.62,30,130.0,0,28048,5,20,1,0,1,0,,502.49,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
555371,2012-11-16 18:24:08,24,216,,,216,136758,3,4.0,0,3.78,0.1684,5.0,20,95.82,1,8609,1,9,1,0,1,0,,,0,,,,0.0,0.0,,1.0,0.0,44.0,-1.0,0.0,18.0,-1.0,0.0,11.0,,,,,,,,,,0,,0
138169,2013-02-25 16:32:32,3,14,,,14,18144,4,4.5,0,3.93,,5.35,31,205.26,0,3181,2,3,2,0,1,1,,,0,,,,0.0,0.0,16.0,-1.0,0.0,16.0,,1.0,,,1.0,,,,,,,,,,,0,,0
155302,2013-01-12 20:30:52,32,220,,,220,50934,4,4.0,0,0.69,0.0066,4.91,8,145.39,0,17898,1,0,2,0,1,1,,431.99,0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
61171,2013-03-03 21:09:54,5,219,,,219,44032,3,3.5,0,3.43,0.24,4.95,2,119.0,0,11073,2,5,1,1,1,1,,96.84,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
455030,2013-02-24 14:28:04,24,216,,,211,12348,3,3.0,0,3.04,0.1305,4.81,16,99.0,0,25831,5,49,2,1,1,0,,,1,,,,1.0,0.0,7.0,,,,-1.0,0.0,28.0,,,,,,,,,,,,,0,,0
262301,2013-02-10 18:10:08,18,129,,,219,1994,3,3.5,1,0.0,0.011,4.78,12,118.95,0,19045,2,49,4,0,2,0,,3894.2,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
617229,2013-01-04 11:31:49,14,100,,,100,83469,4,4.5,0,0.69,,5.33,24,171.19,0,24800,1,6,1,0,1,1,,1681.17,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
135332,2012-11-16 19:46:36,14,100,,,100,43662,3,4.5,1,1.39,,4.91,10,128.85,0,22683,1,1,1,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
157330,2013-01-21 17:35:16,5,219,,,219,114733,5,4.5,0,5.23,0.1186,6.21,29,464.0,1,23605,3,16,2,0,1,0,,1042.95,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
81249,2013-01-25 21:59:44,5,219,,,219,34792,2,3.5,1,2.3,0.3779,4.02,2,62.0,0,19019,1,29,2,0,1,1,-34.9921,1528.21,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
610384,2013-01-06 13:41:30,5,55,,,219,82439,3,4.5,1,3.53,0.0095,4.85,2,99.0,0,8347,13,175,2,2,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
441608,2012-11-14 16:42:57,5,59,,,99,95736,5,4.5,0,5.95,0.3008,6.21,12,454.0,1,15650,4,60,3,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,1.0,,0.0,0.0,,,,,0,,0
532711,2013-03-06 11:39:49,5,219,,,219,13634,4,4.5,1,3.5,0.2059,5.6,16,205.0,0,17582,1,9,2,0,1,1,,824.12,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
274196,2013-04-20 15:03:25,16,202,,,202,96028,5,4.5,0,3.0,0.0744,5.72,1,96.59,0,22784,2,1,2,0,1,0,,,0,,,,0.0,0.0,,1.0,0.0,36.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
208231,2012-11-19 22:22:30,14,100,,,41,101412,4,3.5,0,5.73,0.38,5.04,33,78.29,0,16639,5,4,2,1,1,0,,5538.25,0,,,,,,,,,,,,,0.0,0.0,,1.0,0.0,13.0,,,,,,,0,,0
102767,2013-02-19 19:29:24,5,219,,,219,101128,4,4.5,1,3.04,,5.18,10,130.0,0,22596,1,11,2,0,1,1,,,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
530972,2013-03-10 15:03:35,18,129,,,55,94165,4,5.0,1,0.69,,5.17,26,101.43,0,12417,1,8,1,1,1,0,,507.92,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
180905,2013-06-30 17:42:22,14,220,,,39,55399,4,3.5,1,4.04,,0.0,7,244.32,0,3465,2,2,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,8.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
303398,2013-01-12 05:26:49,5,219,,,219,103431,3,4.5,1,0.0,0.0025,5.15,24,114.0,0,18495,4,32,2,1,1,0,,176.25,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
655861,2013-04-21 15:44:37,5,219,,,219,108184,3,3.5,1,2.48,0.0043,4.11,30,44.0,1,8347,4,27,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
90390,2013-03-27 16:24:43,5,219,,,219,11175,3,4.0,1,0.0,,4.69,30,104.0,0,12634,4,1,1,0,1,1,,250.12,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
539901,2013-01-04 12:23:06,5,219,,,219,50472,3,4.5,0,1.61,0.0298,4.65,8,119.0,0,13472,1,5,2,0,2,0,,9.34,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
362747,2013-03-28 12:24:26,12,99,,,219,104531,3,4.0,1,1.95,0.0128,4.63,33,119.2,1,26765,1,35,2,2,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
277942,2013-02-16 14:19:44,5,219,,,32,29008,5,4.5,1,3.93,0.0856,5.63,7,278.0,0,6311,3,121,2,0,1,0,,5286.74,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
50830,2013-04-01 15:26:29,5,219,,,219,48920,2,0.0,1,2.08,,4.06,27,50.0,0,18572,2,2,2,0,1,0,,1315.92,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
317385,2012-11-02 17:59:05,5,219,,,219,57306,3,4.0,1,1.1,0.0032,4.63,7,91.0,0,13233,1,7,4,0,1,1,,12.86,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
91001,2013-04-30 17:25:27,5,219,,,219,28504,3,3.5,0,2.48,0.6219,5.23,1,129.0,0,88,2,19,2,2,1,0,-12.978,31.41,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,18.0,0,,0
68972,2013-03-28 22:10:00,5,219,,,219,5023,3,3.0,1,1.1,0.0112,4.84,2,99.0,0,23605,3,20,2,2,1,0,,1183.86,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
78341,2013-03-04 12:20:41,5,219,,,219,75374,4,4.0,0,3.69,0.2041,5.15,22,272.0,0,19901,2,94,2,0,1,1,,327.07,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
541678,2012-11-08 13:07:07,5,219,,,100,120134,3,4.0,1,3.4,0.1352,4.97,33,133.0,0,19215,5,3,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
352809,2013-01-28 19:00:11,5,219,,,219,63045,2,3.5,1,3.71,0.0032,4.52,20,53.0,0,17713,6,152,2,2,1,0,,961.56,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
68683,2013-03-08 21:10:07,17,98,,,157,138199,5,5.0,1,2.94,0.113,6.21,14,382.24,1,4510,1,14,1,0,5,1,,,1,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
56582,2013-04-13 18:44:02,15,55,,,219,54572,5,4.5,1,3.87,0.205,5.44,9,274.67,0,7434,3,67,2,0,1,0,,,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
256289,2013-05-02 05:20:24,24,160,,,99,663,4,4.5,1,5.85,0.0132,6.21,29,269.38,1,23095,4,6,1,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1161.68,1
406961,2013-02-08 23:04:21,5,219,,,219,134789,3,4.0,1,1.39,,4.74,8,99.0,0,5665,1,1,2,0,1,1,,,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
170638,2013-06-28 10:29:55,5,219,,,219,78262,3,4.5,1,1.79,0.0975,0.0,8,153.0,0,27531,5,11,2,1,1,0,-46.142,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
569789,2013-06-10 10:30:38,15,55,,,219,87090,3,4.0,0,3.47,0.4834,0.0,4,135.47,0,2392,1,161,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
469489,2013-04-06 22:19:59,5,219,,,219,9318,3,4.0,1,1.39,,4.55,29,85.0,0,14153,1,33,2,0,1,1,,686.19,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
295177,2012-12-05 06:19:25,11,103,,,103,130051,4,4.0,1,0.69,0.0013,4.9,31,120.17,0,23245,1,3,1,0,1,1,,,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,0,,0
584705,2013-05-08 13:47:11,5,219,,,219,68378,4,4.0,1,1.79,0.0034,5.12,31,119.0,0,27451,1,178,2,0,1,1,,67.18,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
149880,2013-02-08 18:40:12,7,100,,,100,63848,3,4.0,1,2.2,0.0747,4.77,30,116.77,0,3410,2,21,2,0,1,1,,2072.71,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
553839,2013-05-17 08:40:34,5,219,,,219,134700,3,4.0,1,2.64,0.1829,5.42,26,133.0,0,26743,2,4,2,0,1,0,,78.18,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
485254,2013-05-13 08:03:05,5,23,,,23,68564,3,0.0,0,3.43,,0.0,12,142.0,0,21693,6,6,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
604256,2013-03-06 03:31:37,5,205,,,129,136989,4,4.0,0,1.61,0.0054,4.78,34,116.0,1,12494,1,209,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
495934,2013-02-08 23:41:24,5,219,,,219,131453,2,2.0,1,1.1,0.0016,4.24,25,53.0,0,316,3,21,2,1,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
381211,2012-12-30 01:23:55,5,219,,,219,48117,3,3.5,0,3.0,,4.95,32,102.0,0,22077,3,19,2,0,1,1,,2363.44,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
445588,2013-02-22 12:14:20,5,219,,,219,41846,3,5.0,1,0.69,0.0004,4.96,29,169.0,0,25384,1,0,2,0,1,1,,122.9,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
68900,2013-03-11 14:12:37,5,219,,,219,115252,2,3.5,1,1.39,,4.49,29,76.0,0,4860,2,74,2,2,1,1,,81.28,1,,,,0.0,0.0,,,,,,,,1.0,0.0,24.0,,,,,,,,,,0,,0
174363,2013-03-23 00:48:14,5,219,,,219,126934,0,4.0,0,1.39,0.2983,4.55,8,48.0,0,1777,1,0,2,0,1,1,,131.61,0,,,,1.0,0.0,26.0,1.0,0.0,31.0,,,,,,,,,,,,,,,,0,,0
258951,2012-11-28 21:22:33,5,219,,,219,18938,3,4.0,0,2.4,0.1533,5.04,6,52.0,0,8841,1,12,2,0,1,0,,73.26,0,,,,1.0,0.0,13.0,,,,,,,1.0,0.0,2.0,,,,,,,,,,0,,0
243016,2013-04-18 09:12:37,5,219,,,138,76476,4,4.5,0,1.1,0.0478,5.37,25,191.0,0,26389,1,140,2,0,1,1,,4881.09,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
271945,2013-02-18 12:44:36,5,219,,,219,119942,4,4.5,1,2.83,0.0327,5.41,1,161.0,1,13216,1,82,1,0,1,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
3440,2013-03-11 22:13:48,5,219,,,219,104773,2,1.5,0,1.79,,4.23,15,70.0,0,12931,2,92,3,0,1,0,,1601.77,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
189449,2013-06-27 13:15:11,5,219,,,219,116752,2,2.5,1,2.56,0.202,0.0,29,55.0,1,15934,1,16,2,2,1,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
628230,2013-01-22 20:52:56,5,219,,,55,43062,3,4.0,1,3.09,,4.67,8,109.0,0,6255,2,177,2,0,1,1,-54.2788,5468.85,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
470133,2013-05-26 18:27:41,5,219,,,219,128261,3,4.0,0,1.95,,4.81,20,99.0,0,27699,1,13,4,0,2,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
591606,2013-01-30 11:40:06,5,219,,,219,53547,3,3.5,0,4.01,0.3745,5.3,19,164.0,0,12452,2,170,2,0,1,1,,208.89,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
584988,2012-12-01 19:06:10,5,219,,,219,121617,4,4.0,1,2.56,0.1279,5.25,6,129.0,0,26086,1,56,2,2,1,1,,30.21,0,,,,-1.0,0.0,17.0,,,,,,,1.0,0.0,54.0,,,,,,,,,,0,,0
146987,2012-12-11 07:58:04,5,219,,,219,137926,3,4.0,0,3.18,0.0054,5.2,32,97.0,1,22851,2,3,2,0,1,1,,259.6,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
221681,2013-04-02 03:03:52,5,219,,,219,59611,2,3.5,1,1.39,,4.91,28,122.0,0,9402,2,4,4,1,2,1,,605.27,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
481205,2013-01-17 12:09:52,5,219,,,219,62464,0,4.0,1,2.64,0.0701,4.81,28,99.0,0,19575,1,2,2,2,1,1,,460.92,0,,,,1.0,0.0,10.0,1.0,0.0,10.0,,,,,,,,,,,,,1.0,0.0,10.0,0,,0
621326,2013-03-14 12:29:17,5,219,,,219,3258,3,4.5,1,1.61,,4.54,15,125.0,0,24952,2,1,2,0,1,1,,128.79,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
440618,2013-04-02 20:25:43,15,55,,,55,14331,3,4.0,1,1.79,0.0635,4.8,1,93.64,0,10010,1,56,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,-1.0,0.0,5.0,,,,0,,0
635661,2013-04-18 15:01:29,5,219,,,219,84914,4,4.5,1,2.56,0.0806,5.5,6,294.0,0,18597,1,20,2,0,1,0,-17.7067,2575.68,0,,,,,,,-1.0,0.0,4.0,,,,-1.0,0.0,4.0,,,,,,,-1.0,0.0,4.0,0,,0
166376,2013-06-24 17:21:36,9,59,,,219,78727,3,4.0,1,0.69,,0.0,26,119.75,0,836,2,10,2,0,1,1,,1430.55,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
328121,2013-06-23 10:26:48,5,219,,,219,10681,3,4.5,1,1.61,0.0015,0.0,9,174.0,0,23904,2,20,2,0,1,1,,,1,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
195964,2013-02-28 08:06:38,5,219,,,219,125173,3,3.5,1,1.39,,4.88,12,100.0,0,5986,4,130,2,0,1,0,,464.28,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
205989,2013-01-25 21:29:32,5,59,,,219,123584,3,4.0,1,2.08,0.0156,4.96,6,2122.0,0,13870,5,27,2,4,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
99668,2013-04-17 17:49:39,5,219,,,219,109804,3,4.0,1,5.18,0.2445,5.49,36,209.0,0,9402,3,63,2,0,1,0,,1811.03,0,,,,0.0,0.0,,0.0,0.0,,,,,-1.0,0.0,22.0,,,,,,,-1.0,0.0,22.0,0,,0
629761,2012-12-17 12:31:51,5,219,,,219,114500,0,4.5,1,0.0,,4.45,4,83.0,0,13088,1,5,2,0,1,1,-9.987,43.16,1,,,,1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,0,,0
459624,2012-12-17 14:53:19,15,55,,,129,68273,3,4.0,1,3.83,0.0485,4.84,35,46.99,0,11507,4,49,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
304214,2013-01-31 17:46:28,14,100,,,39,15607,4,4.0,0,4.42,0.0734,5.35,7,201.56,0,15122,5,108,2,0,1,0,,7981.63,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
414188,2013-02-15 12:32:41,5,219,,,219,32486,2,2.0,1,2.48,,4.66,22,53.0,0,2985,1,0,2,0,1,1,,,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
330787,2012-12-20 20:39:40,5,219,,,219,32624,4,4.5,1,4.9,0.6485,5.55,4,139.0,0,4045,1,2,2,1,1,1,,333.29,0,,,,0.0,0.0,11.0,0.0,0.0,11.0,,,,0.0,0.0,11.0,,,,,,,0.0,0.0,11.0,0,,0
532372,2013-05-19 19:22:08,5,219,,,219,93399,4,4.5,0,0.0,0.1286,5.26,1,359.0,0,4637,1,48,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
494071,2013-01-27 19:20:20,5,219,,,219,127367,3,4.5,1,3.04,0.1218,4.98,33,129.0,0,7246,2,10,2,0,1,0,,72.83,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
372486,2013-05-22 07:21:57,9,59,,,219,91667,2,3.5,1,1.39,,4.65,22,85.1,0,8590,3,4,2,0,2,0,,1453.6,0,,,,0.0,0.0,,0.0,0.0,8.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
457286,2013-01-04 13:31:43,14,100,2.5,80.56,100,97787,4,4.0,1,2.3,0.2129,5.05,25,119.53,0,8719,1,33,1,0,1,0,,1629.39,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
69814,2013-03-13 13:04:51,5,219,,,219,31698,3,2.0,0,3.33,0.0866,4.88,21,62.0,0,3694,6,60,2,0,1,0,,635.47,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
610443,2013-03-29 16:47:55,5,219,,,219,109341,3,4.0,1,0.69,0.1636,4.83,1,99.0,1,8993,2,28,2,0,1,1,,607.84,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,1,222.5,1
628767,2013-06-12 12:22:22,2,56,,,73,63517,4,2.5,1,3.95,0.0374,0.0,33,209.05,1,18367,3,12,1,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,16.0,1.0,0.0,17.0,1.0,0.0,17.0,,,,0,,0
474273,2013-05-28 08:56:57,5,219,,,219,31902,2,3.5,0,1.1,,4.09,25,70.0,0,3725,1,37,2,0,1,1,,413.79,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
179867,2013-03-17 06:35:36,14,100,,,100,112519,4,4.5,0,4.01,0.1279,5.15,24,120.66,1,15438,4,40,2,0,1,1,,771.06,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
580561,2013-05-29 13:46:21,5,219,,,219,86652,3,4.0,1,3.89,0.3934,5.2,7,230.0,0,16810,1,3,2,2,1,1,,96.82,1,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
498567,2013-06-29 14:26:39,5,219,,,220,14515,5,4.0,1,5.06,,0.0,22,271.0,0,7941,3,41,2,1,1,1,,9866.18,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
42821,2013-04-20 18:26:07,5,219,,,219,46478,0,2.5,1,3.66,0.3744,4.82,36,62.0,0,19901,2,1,1,0,1,0,,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
339305,2013-02-05 20:31:59,5,219,,,31,111045,0,4.5,0,6.48,0.7891,5.61,25,285.0,1,7770,3,212,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
542426,2013-05-22 09:01:26,5,219,2.88,129.11,219,38758,3,3.5,1,4.3,0.1494,5.04,7,139.0,0,9899,3,2,2,3,1,1,,331.83,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
354995,2013-03-22 08:35:20,5,219,,,219,13627,0,4.0,0,1.61,,4.48,28,94.0,0,18451,2,64,2,0,1,1,,1242.04,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,0,,0
56874,2013-04-19 17:49:31,5,219,,,219,76778,2,2.5,1,1.79,0.1328,4.65,3,70.0,0,9785,1,1,2,0,1,1,-9.3442,50.87,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
630528,2013-03-01 20:03:09,12,99,3.09,92.71,99,129350,3,4.0,0,3.5,0.3682,4.95,2,104.18,1,13408,2,14,2,0,1,1,,,0,,,,,,,,,,,,,1.0,0.0,8.0,,,,,,,,,,0,,0
655411,2012-11-22 21:42:19,5,219,,,219,137625,2,4.0,1,2.4,,4.99,31,138.0,0,17051,2,7,2,0,1,1,,1839.42,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
462055,2013-06-13 11:33:40,5,129,,,219,13526,2,3.5,1,0.69,,0.0,22,61.0,0,12484,1,53,2,0,1,0,,5632.52,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
572166,2013-03-30 19:31:49,5,219,,,219,60219,3,2.5,0,2.08,,4.39,10,57.0,1,21055,2,6,2,0,1,1,-27.4203,90.59,0,,,,,-1.0,,,-1.0,,,,,,-1.0,,,,,,,,,-1.0,,0,,0
482961,2013-01-18 09:41:32,5,219,,,35,88711,4,4.5,0,3.33,0.233,4.94,8,84.0,1,18772,5,188,3,0,1,0,,2218.28,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
565734,2012-12-03 10:12:26,5,55,,,225,49807,3,4.5,0,4.42,0.0683,4.88,24,96.0,0,11308,2,8,2,0,1,0,,,0,,,,-1.0,0.0,10.0,,1.0,,-1.0,0.0,15.0,-1.0,0.0,18.0,,,,,,,,,,0,,0
515519,2013-01-20 10:28:33,5,219,,,99,120729,5,4.5,0,2.94,,6.1,10,367.0,0,13510,6,105,2,0,1,0,,4883.74,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
125272,2013-04-30 08:31:25,14,100,,,100,79882,2,3.5,1,3.43,,4.69,28,98.28,0,26995,1,88,2,0,1,1,,2575.72,0,,,,,,,,,,,,,-1.0,0.0,10.0,,,,,,,0.0,0.0,,0,,0
123644,2013-03-28 19:47:21,5,219,,,18,39089,4,3.5,1,2.77,0.0408,6.08,26,173.0,0,6695,4,29,1,1,1,1,,1648.53,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
155026,2013-03-09 14:35:02,32,220,,,219,92950,5,5.0,1,3.0,0.1686,6.21,18,1294.91,0,21157,4,88,4,0,1,0,,5110.11,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
230449,2012-12-04 12:44:41,14,73,,,132,6938,3,3.5,0,5.6,0.0779,4.96,28,71.52,0,1815,1,1,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
371623,2013-05-14 12:54:59,5,219,,,219,124112,4,4.0,1,2.48,,5.09,25,133.0,0,19679,2,74,2,1,1,1,,347.42,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
583915,2012-12-10 19:47:04,5,219,,,219,59781,5,4.5,1,4.32,0.2581,5.8,27,144.0,1,8192,2,6,1,0,1,0,,611.18,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
369522,2012-12-26 18:34:25,23,181,,,181,16184,0,0.0,1,1.1,,5.11,12,137.48,0,20407,1,80,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
225668,2013-03-04 15:20:31,5,219,,,219,37677,3,4.5,1,1.95,0.0555,5.59,38,129.0,0,10032,1,68,2,0,1,1,,4.06,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
283777,2013-06-11 09:24:13,5,219,,,219,75121,3,4.5,1,3.81,0.3666,0.0,33,216.0,0,9137,3,79,1,0,1,1,,594.13,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
255996,2013-03-16 21:03:55,5,219,,,219,14632,0,4.0,0,3.5,0.3184,5.59,16,465.0,0,26238,1,13,2,1,1,1,,58.53,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
324403,2013-01-30 05:33:31,5,219,,,219,49943,2,1.5,0,0.0,0.0169,4.93,14,67.0,1,23004,1,3,2,0,1,1,,28.93,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
274715,2013-05-01 17:30:33,24,117,,,205,60725,3,3.5,0,4.11,0.0927,5.08,29,98.67,0,28317,1,16,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
310880,2013-04-04 14:14:43,5,219,,,219,74357,2,2.5,1,2.77,0.0581,4.42,12,71.0,0,4828,1,9,2,0,1,1,,180.11,0,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
